country_id,year_id,indicator_id,sex_id,Value,is_missing
32,2013-01-01,1,2,11.66,0
32,2014-01-01,1,2,10.86,0
32,2015-01-01,1,2,9.68,0
32,2016-01-01,1,2,8.61,0
32,2017-01-01,1,2,8.05,0
32,2018-01-01,1,2,7.09,0
32,2019-01-01,1,2,6.89,0
32,2020-01-01,1,2,6.98,0
32,2021-01-01,1,2,6.98,0
33,2011-01-01,1,2,166.46,0
33,2012-01-01,1,2,165.21,0
33,2013-01-01,1,2,163.1,0
33,2014-01-01,1,2,161.48,0
33,2015-01-01,1,2,160.53,0
33,2016-01-01,1,2,160.61,0
33,2017-01-01,1,2,161.93,0
33,2018-01-01,1,2,162.89,0
33,2019-01-01,1,2,162.61,0
33,2020-01-01,1,2,160.74,0
33,2021-01-01,1,2,160.51,0
34,2011-01-01,1,2,182.4,0
34,2012-01-01,1,2,178.37,0
34,2013-01-01,1,2,173.21,0
34,2014-01-01,1,2,166.99,0
34,2015-01-01,1,2,161.83,0
34,2016-01-01,1,2,154.98,0
34,2017-01-01,1,2,148.5,0
34,2018-01-01,1,2,144.66,0
34,2019-01-01,1,2,143.45,0
34,2020-01-01,1,2,141.34,0
34,2021-01-01,1,2,138.31,0
35,2011-01-01,1,2,52.14,0
35,2012-01-01,1,2,50.99,0
35,2013-01-01,1,2,48.37,0
35,2014-01-01,1,2,44.83,0
35,2015-01-01,1,2,40.07,0
35,2016-01-01,1,2,34.1,0
35,2017-01-01,1,2,27.98,0
35,2018-01-01,1,2,24.29,0
35,2019-01-01,1,2,24.13,0
35,2020-01-01,1,2,24.08,0
35,2021-01-01,1,2,24.08,0
36,2011-01-01,1,2,15.49,0
36,2012-01-01,1,2,16.26,0
36,2013-01-01,1,2,16.01,0
36,2014-01-01,1,2,16.39,0
36,2015-01-01,1,2,15.33,0
36,2016-01-01,1,2,15.28,0
36,2017-01-01,1,2,14.9,0
36,2018-01-01,1,2,13.32,0
36,2019-01-01,1,2,12.94,0
36,2020-01-01,1,2,11.73,0
36,2021-01-01,1,2,11.05,0
37,2011-01-01,1,2,77.64,0
37,2012-01-01,1,2,77.55,0
37,2013-01-01,1,2,75.84,0
37,2014-01-01,1,2,72.84,0
37,2015-01-01,1,2,69.8,0
37,2016-01-01,1,2,68.13,0
37,2017-01-01,1,2,66.23,0
37,2018-01-01,1,2,63.88,0
37,2019-01-01,1,2,61.82,0
37,2020-01-01,1,2,59.71,0
37,2021-01-01,1,2,59.03,0
38,2011-01-01,1,2,77.74,0
38,2012-01-01,1,2,75.32,0
38,2013-01-01,1,2,72.02,0
38,2014-01-01,1,2,69.53,0
38,2015-01-01,1,2,66.55,0
38,2016-01-01,1,2,64.26,0
38,2017-01-01,1,2,61.52,0
38,2018-01-01,1,2,61.58,0
38,2019-01-01,1,2,60.62,0
38,2020-01-01,1,2,59.17,0
38,2021-01-01,1,2,58.17,0
39,2011-01-01,1,2,123.81,0
39,2012-01-01,1,2,121.05,0
39,2013-01-01,1,2,118.33,0
39,2014-01-01,1,2,116.35,0
39,2015-01-01,1,2,115.05,0
39,2016-01-01,1,2,111.68,0
39,2017-01-01,1,2,109.82,0
39,2018-01-01,1,2,108.38,0
39,2019-01-01,1,2,106.7,0
39,2020-01-01,1,2,104.81,0
39,2021-01-01,1,2,103.63,0
40,2011-01-01,1,2,64.91,0
40,2012-01-01,1,2,65.57,0
40,2013-01-01,1,2,62.31,0
40,2014-01-01,1,2,58.97,0
40,2015-01-01,1,2,55.25,0
40,2016-01-01,1,2,53.03,0
40,2017-01-01,1,2,53.78,0
40,2018-01-01,1,2,51.15,0
40,2019-01-01,1,2,44.88,0
40,2020-01-01,1,2,38.02,0
40,2021-01-01,1,2,37.15,0
41,2011-01-01,1,2,11.72,0
41,2012-01-01,1,2,11.14,0
41,2013-01-01,1,2,10.43,0
41,2014-01-01,1,2,10.22,0
41,2015-01-01,1,2,9.78,0
41,2016-01-01,1,2,9.88,0
41,2017-01-01,1,2,9.56,0
41,2018-01-01,1,2,9.04,0
41,2019-01-01,1,2,9.06,0
41,2020-01-01,1,2,8.9,0
41,2021-01-01,1,2,8.64,0
42,2011-01-01,1,2,57.66,0
42,2012-01-01,1,2,52.63,0
42,2013-01-01,1,2,51.3,0
42,2014-01-01,1,2,49.25,0
42,2015-01-01,1,2,50.28,0
42,2016-01-01,1,2,49.2,0
42,2017-01-01,1,2,51.21,0
42,2018-01-01,1,2,53.94,0
42,2019-01-01,1,2,52.62,0
42,2020-01-01,1,2,51.49,0
42,2021-01-01,1,2,48.82,0
43,2011-01-01,1,2,5.98,0
43,2012-01-01,1,2,6.03,0
43,2013-01-01,1,2,5.36,0
43,2014-01-01,1,2,5.29,0
43,2015-01-01,1,2,5.45,0
43,2016-01-01,1,2,6.04,0
43,2017-01-01,1,2,6.61,0
43,2018-01-01,1,2,7.14,0
43,2019-01-01,1,2,6.96,0
43,2020-01-01,1,2,6.9,0
43,2021-01-01,1,2,6.83,0
44,2011-01-01,1,2,11.92,0
44,2012-01-01,1,2,12.55,0
44,2013-01-01,1,2,12.23,0
44,2014-01-01,1,2,12.12,0
44,2015-01-01,1,2,11.63,0
44,2016-01-01,1,2,11.62,0
44,2017-01-01,1,2,11.52,0
44,2018-01-01,1,2,10.59,0
44,2019-01-01,1,2,9.85,0
44,2020-01-01,1,2,9.84,0
44,2021-01-01,1,2,9.71,0
45,2011-01-01,1,2,4.64,0
45,2012-01-01,1,2,4.5,0
45,2013-01-01,1,2,4.25,0
45,2014-01-01,1,2,3.83,0
45,2015-01-01,1,2,3.56,0
45,2016-01-01,1,2,3.51,0
45,2017-01-01,1,2,2.89,0
45,2018-01-01,1,2,2.5,0
45,2019-01-01,1,2,2.12,0
45,2020-01-01,1,2,1.89,0
45,2021-01-01,1,2,1.91,0
46,2011-01-01,1,2,24.68,0
46,2012-01-01,1,2,24.39,0
46,2013-01-01,1,2,24.11,0
46,2014-01-01,1,2,23.6,0
46,2015-01-01,1,2,23.27,0
46,2016-01-01,1,2,23.04,0
46,2017-01-01,1,2,22.96,0
46,2018-01-01,1,2,22.63,0
46,2019-01-01,1,2,22.72,0
46,2020-01-01,1,2,22.78,0
46,2021-01-01,1,2,22.72,0
47,2011-01-01,1,2,45.57,0
47,2012-01-01,1,2,44.58,0
47,2013-01-01,1,2,43.49,0
47,2014-01-01,1,2,42.37,0
47,2015-01-01,1,2,41.11,0
47,2016-01-01,1,2,39.64,0
47,2017-01-01,1,2,39.1,0
47,2018-01-01,1,2,39.35,0
47,2019-01-01,1,2,39.33,0
47,2020-01-01,1,2,39.02,0
47,2021-01-01,1,2,38.49,0
48,2011-01-01,1,2,109.03,0
48,2012-01-01,1,2,106.09,0
48,2013-01-01,1,2,100.15,0
48,2014-01-01,1,2,97.48,0
48,2015-01-01,1,2,95.12,0
48,2016-01-01,1,2,91.82,0
48,2017-01-01,1,2,87.91,0
48,2018-01-01,1,2,83.87,0
48,2019-01-01,1,2,78.46,0
48,2020-01-01,1,2,68.28,0
48,2021-01-01,1,2,65.63,0
49,2011-01-01,1,2,91.28,0
49,2012-01-01,1,2,90.0,0
49,2013-01-01,1,2,84.15,0
49,2014-01-01,1,2,80.12,0
49,2015-01-01,1,2,79.69,0
49,2016-01-01,1,2,75.1,0
49,2017-01-01,1,2,72.68,0
49,2018-01-01,1,2,71.38,0
49,2019-01-01,1,2,67.77,0
49,2020-01-01,1,2,63.94,0
49,2021-01-01,1,2,63.16,0
50,2011-01-01,1,2,58.1,0
50,2012-01-01,1,2,58.47,0
50,2013-01-01,1,2,59.12,0
50,2014-01-01,1,2,58.1,0
50,2015-01-01,1,2,56.93,0
50,2016-01-01,1,2,52.25,0
50,2017-01-01,1,2,50.62,0
50,2018-01-01,1,2,49.1,0
50,2019-01-01,1,2,46.43,0
50,2020-01-01,1,2,45.67,0
50,2021-01-01,1,2,44.77,0
51,2011-01-01,1,2,70.95,0
51,2012-01-01,1,2,70.64,0
51,2013-01-01,1,2,70.62,0
51,2014-01-01,1,2,70.11,0
51,2015-01-01,1,2,70.36,0
51,2016-01-01,1,2,65.21,0
51,2017-01-01,1,2,61.53,0
51,2018-01-01,1,2,58.2,0
51,2019-01-01,1,2,57.81,0
51,2020-01-01,1,2,56.83,0
51,2021-01-01,1,2,55.89,0
52,2011-01-01,1,2,170.48,0
52,2012-01-01,1,2,168.73,0
52,2013-01-01,1,2,167.1,0
52,2014-01-01,1,2,163.44,0
52,2015-01-01,1,2,161.13,0
52,2016-01-01,1,2,158.43,0
52,2017-01-01,1,2,156.05,0
52,2018-01-01,1,2,152.6,0
52,2019-01-01,1,2,148.87,0
52,2020-01-01,1,2,143.94,0
52,2021-01-01,1,2,139.71,0
53,2011-01-01,1,2,73.04,0
53,2012-01-01,1,2,72.02,0
53,2013-01-01,1,2,71.13,0
53,2014-01-01,1,2,71.0,0
53,2015-01-01,1,2,70.69,0
53,2016-01-01,1,2,69.79,0
53,2017-01-01,1,2,68.3,0
53,2018-01-01,1,2,66.64,0
53,2019-01-01,1,2,65.92,0
53,2020-01-01,1,2,64.78,0
53,2021-01-01,1,2,64.36,0
54,2011-01-01,1,2,17.43,0
54,2012-01-01,1,2,16.33,0
54,2013-01-01,1,2,16.37,0
54,2014-01-01,1,2,15.38,0
54,2015-01-01,1,2,12.85,0
54,2016-01-01,1,2,10.9,0
54,2017-01-01,1,2,9.81,0
54,2018-01-01,1,2,9.4,0
54,2019-01-01,1,2,8.69,0
54,2020-01-01,1,2,8.83,0
54,2021-01-01,1,2,8.76,0
55,2011-01-01,1,2,82.8,0
55,2012-01-01,1,2,81.66,0
55,2013-01-01,1,2,81.51,0
55,2014-01-01,1,2,79.13,0
55,2015-01-01,1,2,77.11,0
55,2016-01-01,1,2,75.72,0
55,2017-01-01,1,2,74.42,0
55,2018-01-01,1,2,73.16,0
55,2019-01-01,1,2,71.81,0
55,2020-01-01,1,2,70.78,0
55,2021-01-01,1,2,69.93,0
56,2011-01-01,1,2,99.34,0
56,2012-01-01,1,2,89.33,0
56,2013-01-01,1,2,80.92,0
56,2014-01-01,1,2,79.7,0
56,2015-01-01,1,2,76.59,0
56,2016-01-01,1,2,74.23,0
56,2017-01-01,1,2,71.88,0
56,2018-01-01,1,2,71.27,0
56,2019-01-01,1,2,71.69,0
56,2020-01-01,1,2,70.64,0
56,2021-01-01,1,2,69.22,0
57,2011-01-01,1,2,40.62,0
57,2012-01-01,1,2,41.14,0
57,2013-01-01,1,2,41.74,0
57,2014-01-01,1,2,36.26,0
57,2015-01-01,1,2,30.94,0
57,2016-01-01,1,2,28.79,0
57,2017-01-01,1,2,28.06,0
57,2018-01-01,1,2,27.47,0
57,2019-01-01,1,2,27.21,0
57,2020-01-01,1,2,27.1,0
57,2021-01-01,1,2,26.84,0
58,2011-01-01,1,2,7.81,0
58,2012-01-01,1,2,7.65,0
58,2013-01-01,1,2,7.48,0
58,2014-01-01,1,2,7.25,0
58,2015-01-01,1,2,6.28,0
58,2016-01-01,1,2,5.5,0
58,2017-01-01,1,2,4.86,0
58,2018-01-01,1,2,4.33,0
58,2019-01-01,1,2,4.09,0
58,2020-01-01,1,2,4.09,0
58,2021-01-01,1,2,4.16,0
59,2011-01-01,1,2,10.33,0
59,2012-01-01,1,2,10.04,0
59,2013-01-01,1,2,9.4,0
59,2014-01-01,1,2,9.07,0
59,2015-01-01,1,2,8.27,0
59,2016-01-01,1,2,7.58,0
59,2017-01-01,1,2,7.29,0
59,2018-01-01,1,2,8.17,0
59,2019-01-01,1,2,9.66,0
59,2020-01-01,1,2,9.41,0
59,2021-01-01,1,2,9.53,0
60,2011-01-01,1,2,111.74,0
60,2012-01-01,1,2,109.05,0
60,2013-01-01,1,2,107.52,0
60,2014-01-01,1,2,105.57,0
60,2015-01-01,1,2,103.62,0
60,2016-01-01,1,2,101.37,0
60,2017-01-01,1,2,99.04,0
60,2018-01-01,1,2,97.64,0
60,2019-01-01,1,2,94.8,0
60,2020-01-01,1,2,92.63,0
60,2021-01-01,1,2,91.18,0
61,2011-01-01,1,2,93.04,0
61,2012-01-01,1,2,91.6,0
61,2013-01-01,1,2,88.11,0
61,2014-01-01,1,2,82.72,0
61,2015-01-01,1,2,78.31,0
61,2016-01-01,1,2,74.03,0
61,2017-01-01,1,2,69.58,0
61,2018-01-01,1,2,67.16,0
61,2019-01-01,1,2,65.84,0
61,2020-01-01,1,2,63.94,0
61,2021-01-01,1,2,63.19,0
62,2011-01-01,1,2,54.24,0
62,2012-01-01,1,2,51.06,0
62,2013-01-01,1,2,50.67,0
62,2014-01-01,1,2,51.36,0
62,2015-01-01,1,2,49.52,0
62,2016-01-01,1,2,45.12,0
62,2017-01-01,1,2,38.81,0
62,2018-01-01,1,2,34.66,0
62,2019-01-01,1,2,30.97,0
62,2020-01-01,1,2,29.08,0
62,2021-01-01,1,2,31.65,0
63,2011-01-01,1,2,9.0,0
63,2012-01-01,1,2,8.55,0
63,2013-01-01,1,2,8.07,0
63,2014-01-01,1,2,8.11,0
63,2015-01-01,1,2,8.32,0
63,2016-01-01,1,2,9.51,0
63,2017-01-01,1,2,8.62,0
63,2018-01-01,1,2,8.0,0
63,2019-01-01,1,2,7.52,0
63,2020-01-01,1,2,7.42,0
63,2021-01-01,1,2,7.46,0
64,2011-01-01,1,2,68.77,0
64,2012-01-01,1,2,68.45,0
64,2013-01-01,1,2,68.99,0
64,2014-01-01,1,2,69.03,0
64,2015-01-01,1,2,70.0,0
64,2016-01-01,1,2,68.04,0
64,2017-01-01,1,2,65.9,0
64,2018-01-01,1,2,67.22,0
64,2019-01-01,1,2,66.58,0
64,2020-01-01,1,2,65.15,0
64,2021-01-01,1,2,64.18,0
65,2011-01-01,1,2,9.47,0
65,2012-01-01,1,2,8.51,0
65,2013-01-01,1,2,8.04,0
65,2014-01-01,1,2,7.9,0
65,2015-01-01,1,2,8.09,0
65,2016-01-01,1,2,8.51,0
65,2017-01-01,1,2,8.37,0
65,2018-01-01,1,2,8.24,0
65,2019-01-01,1,2,8.31,0
65,2020-01-01,1,2,8.42,0
65,2021-01-01,1,2,8.48,0
66,2011-01-01,1,2,38.7,0
66,2012-01-01,1,2,37.73,0
66,2013-01-01,1,2,36.59,0
66,2014-01-01,1,2,35.11,0
66,2015-01-01,1,2,34.96,0
66,2016-01-01,1,2,34.6,0
66,2017-01-01,1,2,34.69,0
66,2018-01-01,1,2,34.55,0
66,2019-01-01,1,2,34.1,0
66,2020-01-01,1,2,33.47,0
66,2021-01-01,1,2,32.72,0
67,2011-01-01,1,2,90.54,0
67,2012-01-01,1,2,90.9,0
67,2013-01-01,1,2,83.34,0
67,2014-01-01,1,2,81.6,0
67,2015-01-01,1,2,80.39,0
