country_id,year_id,indicator_id,sex_id,Value,is_missing
82,2016-01-01,6,1,10.46,0
82,2017-01-01,6,1,10.98,0
82,2018-01-01,6,1,10.6,0
82,2019-01-01,6,1,10.05,0
82,2020-01-01,6,1,10.05,0
82,2021-01-01,6,1,10.05,0
83,2011-01-01,6,1,43.2,0
83,2012-01-01,6,1,45.11,0
83,2013-01-01,6,1,45.11,0
83,2014-01-01,6,1,45.11,0
83,2015-01-01,6,1,45.11,0
83,2016-01-01,6,1,45.61,0
83,2017-01-01,6,1,45.61,0
83,2018-01-01,6,1,45.61,0
83,2019-01-01,6,1,45.61,0
83,2020-01-01,6,1,45.61,0
83,2021-01-01,6,1,45.61,0
84,2011-01-01,6,1,5.61,0
84,2012-01-01,6,1,5.61,0
84,2013-01-01,6,1,5.61,0
84,2014-01-01,6,1,5.61,0
84,2015-01-01,6,1,5.61,0
84,2016-01-01,6,1,5.61,0
84,2017-01-01,6,1,5.61,0
84,2018-01-01,6,1,6.52,0
84,2019-01-01,6,1,6.52,0
84,2020-01-01,6,1,6.52,0
84,2021-01-01,6,1,6.52,0
85,2011-01-01,6,1,4.51,0
85,2012-01-01,6,1,4.51,0
85,2013-01-01,6,1,4.51,0
85,2014-01-01,6,1,4.51,0
85,2015-01-01,6,1,4.51,0
85,2016-01-01,6,1,4.51,0
85,2017-01-01,6,1,4.51,0
85,2018-01-01,6,1,4.51,0
85,2019-01-01,6,1,4.51,0
85,2020-01-01,6,1,4.51,0
85,2021-01-01,6,1,4.51,0
86,2011-01-01,6,1,22.4,0
86,2012-01-01,6,1,16.9,0
86,2013-01-01,6,1,16.9,0
86,2014-01-01,6,1,16.9,0
86,2015-01-01,6,1,16.9,0
86,2016-01-01,6,1,16.9,0
86,2017-01-01,6,1,15.44,0
86,2018-01-01,6,1,15.44,0
86,2019-01-01,6,1,15.44,0
86,2020-01-01,6,1,15.44,0
86,2021-01-01,6,1,15.44,0
87,2011-01-01,6,1,5.87,0
87,2012-01-01,6,1,5.87,0
87,2013-01-01,6,1,5.87,0
87,2014-01-01,6,1,5.87,0
87,2015-01-01,6,1,3.17,0
87,2016-01-01,6,1,3.17,0
87,2017-01-01,6,1,3.17,0
87,2018-01-01,6,1,3.17,0
87,2019-01-01,6,1,3.17,0
87,2020-01-01,6,1,3.17,0
87,2021-01-01,6,1,3.17,0
88,2011-01-01,6,1,26.02,0
88,2012-01-01,6,1,26.02,0
88,2013-01-01,6,1,26.02,0
88,2014-01-01,6,1,22.9,0
88,2015-01-01,6,1,22.9,0
88,2016-01-01,6,1,22.9,0
88,2017-01-01,6,1,22.9,0
88,2018-01-01,6,1,22.9,0
88,2019-01-01,6,1,22.9,0
88,2020-01-01,6,1,22.9,0
88,2021-01-01,6,1,22.9,0
89,2011-01-01,6,1,21.38,0
89,2012-01-01,6,1,21.38,0
89,2013-01-01,6,1,21.38,0
89,2014-01-01,6,1,21.38,0
89,2015-01-01,6,1,21.38,0
89,2016-01-01,6,1,16.16,0
89,2017-01-01,6,1,16.16,0
89,2018-01-01,6,1,9.64,0
89,2019-01-01,6,1,9.64,0
89,2020-01-01,6,1,9.64,0
89,2021-01-01,6,1,9.64,0
90,2011-01-01,6,1,24.47,0
90,2012-01-01,6,1,21.62,0
90,2013-01-01,6,1,22.91,0
90,2014-01-01,6,1,22.91,0
90,2015-01-01,6,1,22.46,0
90,2016-01-01,6,1,22.46,0
90,2017-01-01,6,1,21.94,0
90,2018-01-01,6,1,22.11,0
90,2019-01-01,6,1,22.11,0
90,2020-01-01,6,1,22.11,0
90,2021-01-01,6,1,22.11,0
91,2011-01-01,6,1,6.59,0
91,2012-01-01,6,1,5.02,0
91,2013-01-01,6,1,5.02,0
91,2014-01-01,6,1,4.98,0
91,2015-01-01,6,1,4.98,0
91,2016-01-01,6,1,4.98,0
91,2017-01-01,6,1,4.98,0
91,2018-01-01,6,1,3.36,0
91,2019-01-01,6,1,3.36,0
91,2020-01-01,6,1,3.36,0
91,2021-01-01,6,1,3.36,0
92,2011-01-01,6,1,31.21,0
92,2012-01-01,6,1,34.05,0
92,2013-01-01,6,1,34.05,0
92,2014-01-01,6,1,34.05,0
92,2015-01-01,6,1,34.05,0
92,2016-01-01,6,1,34.05,0
92,2017-01-01,6,1,31.32,0
92,2018-01-01,6,1,31.32,0
92,2019-01-01,6,1,31.32,0
92,2020-01-01,6,1,31.32,0
92,2021-01-01,6,1,31.32,0
93,2011-01-01,6,1,3.64,0
93,2012-01-01,6,1,3.49,0
93,2013-01-01,6,1,3.79,0
93,2014-01-01,6,1,3.85,0
93,2015-01-01,6,1,3.71,0
93,2016-01-01,6,1,3.71,0
93,2017-01-01,6,1,2.58,0
93,2018-01-01,6,1,2.53,0
93,2019-01-01,6,1,2.53,0
93,2020-01-01,6,1,2.23,0
93,2021-01-01,6,1,2.23,0
94,2011-01-01,6,1,6.18,0
94,2012-01-01,6,1,6.18,0
94,2013-01-01,6,1,6.18,0
94,2014-01-01,6,1,6.18,0
94,2015-01-01,6,1,6.18,0
94,2016-01-01,6,1,6.18,0
94,2017-01-01,6,1,6.18,0
94,2018-01-01,6,1,6.18,0
94,2019-01-01,6,1,6.18,0
94,2020-01-01,6,1,6.18,0
94,2021-01-01,6,1,6.18,0
95,2011-01-01,6,1,24.3,0
95,2012-01-01,6,1,24.3,0
95,2013-01-01,6,1,24.3,0
95,2014-01-01,6,1,21.92,0
95,2015-01-01,6,1,21.92,0
95,2016-01-01,6,1,21.92,0
95,2017-01-01,6,1,21.92,0
95,2018-01-01,6,1,19.56,0
95,2019-01-01,6,1,19.56,0
95,2020-01-01,6,1,19.56,0
95,2021-01-01,6,1,19.56,0
96,2011-01-01,6,1,46.38,0
96,2012-01-01,6,1,46.38,0
96,2013-01-01,6,1,42.87,0
96,2014-01-01,6,1,42.87,0
96,2015-01-01,6,1,42.87,0
96,2016-01-01,6,1,42.87,0
96,2017-01-01,6,1,42.87,0
96,2018-01-01,6,1,42.87,0
96,2019-01-01,6,1,42.87,0
96,2020-01-01,6,1,42.12,0
96,2021-01-01,6,1,42.12,0
97,2011-01-01,6,1,,1
97,2012-01-01,6,1,,1
97,2013-01-01,6,1,,1
97,2014-01-01,6,1,,1
97,2015-01-01,6,1,,1
97,2016-01-01,6,1,,1
97,2017-01-01,6,1,,1
97,2018-01-01,6,1,,1
97,2019-01-01,6,1,,1
97,2020-01-01,6,1,,1
97,2021-01-01,6,1,,1
98,2011-01-01,6,1,,1
98,2012-01-01,6,1,,1
98,2013-01-01,6,1,,1
98,2014-01-01,6,1,,1
98,2015-01-01,6,1,,1
98,2016-01-01,6,1,,1
98,2017-01-01,6,1,,1
98,2018-01-01,6,1,,1
98,2019-01-01,6,1,,1
98,2020-01-01,6,1,,1
98,2021-01-01,6,1,,1
99,2011-01-01,6,1,6.07,0
